episode_id,source,source_tier,denominator_eligibility_category,denominator_exclusion_reason,technical_noise_confidence,business_context_signal_count,technical_noise_signal_count,normalized_episode_excerpt
domo_community_forum::50637::01,domo_community_forum,exploratory_edge_source,server_deploy_config_noise,"Primary signal is server, deployment, connector, or configuration troubleshooting without enough business workflow context.",1.0,0,1,dataset access to multiple admins How can we segregate different dataset access' between multiple admins? While defining PDP access to a dataset all rows are always set to all admins and owners. Is there a way to filter out an admin? How can we segregate different dataset acce...
domo_community_forum::69852::01,domo_community_forum,exploratory_edge_source,server_deploy_config_noise,"Primary signal is server, deployment, connector, or configuration troubleshooting without enough business workflow context.",1.0,0,2,"Workflow Issue - no matching field I have a workflow that works in one instance and trying to recreate it in another instance. However, I can't seem to select the same option when working with the Get Object From List in the Domo List Utilities Package. In the original workflo..."
domo_community_forum::29080::01,domo_community_forum,exploratory_edge_source,server_deploy_config_noise,"Primary signal is server, deployment, connector, or configuration troubleshooting without enough business workflow context.",1.0,0,1,"How to identify the Field name for ""Date Range"" on Card for user without Analyzer Access? Hi All, Is it possible to check the Field Name (Dimensions) on which the ""Date Range"" has been applied for a card for the users that do not have Admin Access and can not use Analyzer to c..."
domo_community_forum::53721::01,domo_community_forum,exploratory_edge_source,server_deploy_config_noise,"Primary signal is server, deployment, connector, or configuration troubleshooting without enough business workflow context.",1.0,0,2,"Datasets - Pending Certification Tick Mark Hi Team, It would be great if you can create a feature to show the pending certification tick mark when we select datasets from the menu, this will help us to know which dataset we have submitted for certification(Pending Certificatio..."
domo_community_forum::68219::01,domo_community_forum,exploratory_edge_source,server_deploy_config_noise,"Primary signal is server, deployment, connector, or configuration troubleshooting without enough business workflow context.",1.0,0,3,"Google Ads Connector - Weird Campaign Dates? Hi everyone, I recently started using the preferred Google ads connector and noticed that all of the campaign end dates are the same. When using the ""end_date"" Attribute, the campaign end dates all say Dec 30, 2037. Am I using the w..."
domo_community_forum::15058::01,domo_community_forum,exploratory_edge_source,server_deploy_config_noise,"Primary signal is server, deployment, connector, or configuration troubleshooting without enough business workflow context.",1.0,0,1,"totals in table card Is it possible to add totals and subtotals in a table card along with conditional formatting? I know these exist in Sumo cards but Sumo cards don't work with publication groups. Thanks, Is it possible to add totals and subtotals in a table card along with..."
domo_community_forum::18973::01,domo_community_forum,exploratory_edge_source,server_deploy_config_noise,"Primary signal is server, deployment, connector, or configuration troubleshooting without enough business workflow context.",1.0,0,1,"How to delete data of a domo dataset Hello All, I have a domo dataset created from a source ( Teradata ) via some tool. That domo dataset having 4 weeks of data I found that one of the four weeks data is incorrect and would like to delete only that 4th week data. I checked all..."
domo_community_forum::70382::01,domo_community_forum,exploratory_edge_source,server_deploy_config_noise,"Primary signal is server, deployment, connector, or configuration troubleshooting without enough business workflow context.",1.0,0,2,"Unable to Access Magic ETL Output Hi, a member of my team created an ETL today, but the output is inaccessible. We both have admin rights to all of the datasets and have not encountered an issue like this in the past 2 years of using Domo. Has anyone else seen this issue? Edit..."
domo_community_forum::67318::01,domo_community_forum,exploratory_edge_source,source_specific_support_noise,Primary signal is source-specific support or vendor-help flow rather than business workflow pain.,1.0,0,1,Beast Mode row highlight Is it possible to highlight the entire row for a category in a pivot table in DOMO? In the above table I want the category 'c' and 'f' rows to be highlighted as they are the categories with the highest value in each type Is it possible to highlight the...
domo_community_forum::64419::01,domo_community_forum,exploratory_edge_source,source_specific_support_noise,Primary signal is source-specific support or vendor-help flow rather than business workflow pain.,1.0,0,1,"Beast Mode Hello All, I am trying to find a better way to code this because I think the calculation may be faltering somehow. Alpha calculation is just a sum of amounts Beta calculation is just case pulling numbers from different fields. Mas field- what I am trying to achieve..."
domo_community_forum::68948::01,domo_community_forum,exploratory_edge_source,server_deploy_config_noise,"Primary signal is server, deployment, connector, or configuration troubleshooting without enough business workflow context.",1.0,0,2,"PDP issues In domo, I have two different datasets, we have PDP policies on both of the datasets. I have created two views on both of the datasets and then joined the views in a new view. I have not enabled PDP on this new view neither on other views. It should inherit the pdp..."
domo_community_forum::37324::01,domo_community_forum,exploratory_edge_source,server_deploy_config_noise,"Primary signal is server, deployment, connector, or configuration troubleshooting without enough business workflow context.",1.0,0,1,"Total Row I am creating a table card. In the card I have 2 calculated fields to give percentages. I am then adding in a Total Row, but instead of using the same calculation in the Total Row, its Summing all of the percentages. How can I create a total row so the same calculati..."
domo_community_forum::65846::01,domo_community_forum,exploratory_edge_source,server_deploy_config_noise,"Primary signal is server, deployment, connector, or configuration troubleshooting without enough business workflow context.",1.0,0,1,"Trying to use Unpivot I have a dataset. 1 order has 10 stages. each stage has a schedule date, completed date and status. 1 order has 1 row and 30 columns. I am trying to unpivot to 1 order having 10 rows and 6 columns. I used 3 different unpivot tiles for it. I built out the..."
domo_community_forum::19382::01,domo_community_forum,exploratory_edge_source,server_deploy_config_noise,"Primary signal is server, deployment, connector, or configuration troubleshooting without enough business workflow context.",1.0,0,6,"Custom built connector: Why data cannot be sent to dataset? I am new to custom connector. Just built two, test runs on console looked good, but when I selected ""create/update dataset"", I ended up error, with an empty (0 col/0 row) dataset created. Can someone help me troublesh..."
domo_community_forum::57190::01,domo_community_forum,exploratory_edge_source,server_deploy_config_noise,"Primary signal is server, deployment, connector, or configuration troubleshooting without enough business workflow context.",1.0,0,1,"Dropdown selector filter card not displaying all values It's not that many, not sure why there not all populating. Thanks."
domo_community_forum::48199::01,domo_community_forum,exploratory_edge_source,server_deploy_config_noise,"Primary signal is server, deployment, connector, or configuration troubleshooting without enough business workflow context.",1.0,0,6,"How to use datasets with duplicate column names in a dataflow Using a JIRA connector, I import a dataset, which has a 1000 columns. There are two columns which have duplicate names. Consequently, I cannot use the dataset in a Domo SQL transform as it gives me a duplicate colum..."
domo_community_forum::69362::01,domo_community_forum,exploratory_edge_source,server_deploy_config_noise,"Primary signal is server, deployment, connector, or configuration troubleshooting without enough business workflow context.",1.0,0,1,"Is it possible to apply a column as quick filter for multiple cards? In analyzer, we can drag a column in the Filter and toggle on the 'Apply as quick Filter', that will apply the quick filter to that specific card. However, I have multiple cards that I want to apply the same..."
domo_community_forum::10439::01,domo_community_forum,exploratory_edge_source,server_deploy_config_noise,"Primary signal is server, deployment, connector, or configuration troubleshooting without enough business workflow context.",1.0,0,1,Card reference Is it possible to copy a card as a reference from another card? Meaning a change on the original card would update both cards automatically? Is it possible to copy a card as a reference from another card? Meaning a change on the original card would update both c...
domo_community_forum::67272::01,domo_community_forum,exploratory_edge_source,server_deploy_config_noise,"Primary signal is server, deployment, connector, or configuration troubleshooting without enough business workflow context.",1.0,0,1,"Domo navigation - toggle button between data set and data flow search I don't know if it is just me but probably everyday - more than once a day - I am searching for a dataset, or a dataflow, but I inadvertently select the wrong category. So then when I make the correct select..."
domo_community_forum::59712::01,domo_community_forum,exploratory_edge_source,server_deploy_config_noise,"Primary signal is server, deployment, connector, or configuration troubleshooting without enough business workflow context.",1.0,0,1,"Have Smart Text show exact time dataset was updated By default, smart text shows the relative time a dataset was updated. For example, Dataset A was updated: 7 Hours Ago. Is there a way to display the exact timestamp instead of the time elapsed since the dataset update? By def..."
domo_community_forum::33902::01,domo_community_forum,exploratory_edge_source,setup_auth_permission_noise,"Primary signal is setup, authentication, permission, or access troubleshooting without enough business context.",1.0,0,2,"Data Permissions - Restrict Access to Underlying Data I know that there are ways to limit access to certain data in a dataset, through personalized data permissions. However, is it possible to provide somoene access to a card without allowing them access to ANY of the underlyi..."
domo_community_forum::42213::01,domo_community_forum,exploratory_edge_source,server_deploy_config_noise,"Primary signal is server, deployment, connector, or configuration troubleshooting without enough business workflow context.",1.0,0,1,"Scrolling Windowed Card Is it possible to zoom in or create a windowed card by clicking and dragging, and then scroll through the rest of the data with that same scale? For example, if I have a card with a single bar graph with company names in the Y axis, and revenue in the X..."
domo_community_forum::40003::01,domo_community_forum,exploratory_edge_source,server_deploy_config_noise,"Primary signal is server, deployment, connector, or configuration troubleshooting without enough business workflow context.",1.0,0,3,"How to change the data connector type on an existing dataset Is it possible to change the data connector type on an existing dataset? For example, currently you are using file upload to populate the dataset from an xls file. Is there a way to keep the existing dataset, but cha..."
domo_community_forum::53756::01,domo_community_forum,exploratory_edge_source,server_deploy_config_noise,"Primary signal is server, deployment, connector, or configuration troubleshooting without enough business workflow context.",1.0,0,2,"use fields from different tables group by date to calculate percentage Hi, I am trying to calculate a percentage using two fields from two different tables in SQL Magic Transformation. Table a looks like this: Date All Revenue 09/01/21 100 09/02/21 200 Table b looks like this:..."
domo_community_forum::40817::01,domo_community_forum,exploratory_edge_source,api_sdk_debug_noise,"Primary signal is API, SDK, or integration debugging without enough business workflow context.",1.0,0,4,"How do I add an additional data field to an existing dataset? I am trying to add an additional data field into an existing dataset and I took the API name from SalesForce and entered it into the dataset query. When it went to run this morning, it gave me an error and said it w..."
domo_community_forum::8991::01,domo_community_forum,exploratory_edge_source,server_deploy_config_noise,"Primary signal is server, deployment, connector, or configuration troubleshooting without enough business workflow context.",1.0,0,1,"Can I have 2 numbers (% and absolute value) in the summary number section of a card? I am looking for a way to have 2 numbers in the summary number section (% and absolute value). How can I display both? Thanks, Celine I am looking for a way to have 2 numbers in the summary nu..."
domo_community_forum::44939::01,domo_community_forum,exploratory_edge_source,server_deploy_config_noise,"Primary signal is server, deployment, connector, or configuration troubleshooting without enough business workflow context.",1.0,0,1,"Progress Bar Card Takes out Percentage and Progress Color When Optional Gauge Name Added I'm trying to figure out what I'm doing wrong here, whenever I add an Optional Gauge Name it takes out the funcitonality of the bar, making grey (see screenshots). after.png before.png I'm..."
domo_community_forum::70704::01,domo_community_forum,exploratory_edge_source,server_deploy_config_noise,"Primary signal is server, deployment, connector, or configuration troubleshooting without enough business workflow context.",1.0,0,1,Adding Dropdowns in Domo Table Cards & Other Cards Is it possible to add a dropdown selector within a table card in Domo or do I need to build a custom HTML table using the Custom App or Table-Custom App type to achieve that interactivity since standard table cards don’t suppo...
domo_community_forum::47575::01,domo_community_forum,exploratory_edge_source,server_deploy_config_noise,"Primary signal is server, deployment, connector, or configuration troubleshooting without enough business workflow context.",1.0,0,4,"Error uploading assets via domo publish Hi , Getting error while uploading to existing card via domo publish command Design can be found at https://pg-azure.domo.com/assetlibrary?designId=7ff12cbf-e2fc-4353-bb5c-93837234d762 X Error uploading assets error Command failed with e..."
domo_community_forum::70496::01,domo_community_forum,exploratory_edge_source,server_deploy_config_noise,"Primary signal is server, deployment, connector, or configuration troubleshooting without enough business workflow context.",1.0,0,1,"Loosen semantic match for dataset/dataflow search bar Problem * Wild characters: 'prod_name_x' won't return '[prod]name_x' * trailing spaces: ' Google Analytics Agg' won't return 'Google Analytics Agg'. The search function is unusually strict, forcing users to remember perfect..."
domo_community_forum::16063::01,domo_community_forum,exploratory_edge_source,server_deploy_config_noise,"Primary signal is server, deployment, connector, or configuration troubleshooting without enough business workflow context.",1.0,0,1,"Can I format the color of the either font or the column fill on a table card? I have table card and understand that I can change the alignment or attributes for each column, but this is limited. Is it possible to display text in a column in red or have the fill in one column c..."
domo_community_forum::31372::01,domo_community_forum,exploratory_edge_source,server_deploy_config_noise,"Primary signal is server, deployment, connector, or configuration troubleshooting without enough business workflow context.",1.0,0,4,"""An issue has occurred"" When try to change the date range in Analyzer Hi, For all my cards, I am not able to change date range in the analyzer. The only date range I could use is ""All Time"", and if I selet any other date ranges, the error message wil show up. Is there somethin..."
domo_community_forum::68620::01,domo_community_forum,exploratory_edge_source,server_deploy_config_noise,"Primary signal is server, deployment, connector, or configuration troubleshooting without enough business workflow context.",1.0,0,1,"I am currently having a column with different data types ( there are null, text, percentage -ve numbers, numeric values ) indicated as text column. The dataset displays %, -ve values."
domo_community_forum::29637::01,domo_community_forum,exploratory_edge_source,server_deploy_config_noise,"Primary signal is server, deployment, connector, or configuration troubleshooting without enough business workflow context.",1.0,0,1,How do I create a card to pull in the weeks forecast for multiple zip codes? I would like to create a simple card in table format that pulls in the 5-day weather forecast for 11 different Zip Codes. I would prefer something visually appealing for a quick glance at the weather...
domo_community_forum::68366::01,domo_community_forum,exploratory_edge_source,server_deploy_config_noise,"Primary signal is server, deployment, connector, or configuration troubleshooting without enough business workflow context.",1.0,0,1,"Filters not displaying all data present in the dataset used. I have a dataset which is used for cards, when filtered by dropdown cards, even though the value exists in the dataset under same column, the filter is not working on all rows, even though the data seem to be existin..."
domo_community_forum::66827::01,domo_community_forum,exploratory_edge_source,server_deploy_config_noise,"Primary signal is server, deployment, connector, or configuration troubleshooting without enough business workflow context.",1.0,0,3,"MongoDB connector not working with added field We are using the query below to filter for displayTime $gte ""$fourteenDaysAgo"", which is the added field. It doesn't work in Domo, but returns expected results in db explorer. Does anybody have any ideas? [<br/> {<br/>$addField: {..."
domo_community_forum::61660::01,domo_community_forum,exploratory_edge_source,server_deploy_config_noise,"Primary signal is server, deployment, connector, or configuration troubleshooting without enough business workflow context.",1.0,0,1,"Pivot table total and subtotals are not the sum but the aggregation function I want my table to have the column aggregated as average while ensuring that the overall total corresponds to the sum. Currently, the Domo pivot table allows the column aggregation to be average but t..."
domo_community_forum::39738::01,domo_community_forum,exploratory_edge_source,server_deploy_config_noise,"Primary signal is server, deployment, connector, or configuration troubleshooting without enough business workflow context.",1.0,0,1,"Renaming Input ETL dataset Hello, I was wondering how in ETL mode, how to change the input dataset name. Whenever I input a new dataset, the name is the same as the input. Is there a way to change that? There is one dataset that has different name and not sure how this was don..."
domo_community_forum::35768::01,domo_community_forum,exploratory_edge_source,server_deploy_config_noise,"Primary signal is server, deployment, connector, or configuration troubleshooting without enough business workflow context.",1.0,0,1,"linking two tables at the record level I have two cards, each using two different data sets. * orders * order items is it possible to link the orders to the order items? On the order card....I'd like a link for the order id, when clicked, it leads to the order items for that o..."
domo_community_forum::7189::01,domo_community_forum,exploratory_edge_source,server_deploy_config_noise,"Primary signal is server, deployment, connector, or configuration troubleshooting without enough business workflow context.",1.0,0,1,Can a card be a web link? Can we create a card and instead of connecting to data it would display a website?
domo_community_forum::56269::01,domo_community_forum,exploratory_edge_source,server_deploy_config_noise,"Primary signal is server, deployment, connector, or configuration troubleshooting without enough business workflow context.",1.0,0,1,Stats for number of Cards per Page Is it possible to get the following information on a card? * List of Pages * Owner of Page * Created Date of Page * Last data of data refresh * Number of cards on the page I've tried doing this using Domostats data but can't find a dataset wh...
domo_community_forum::63749::01,domo_community_forum,exploratory_edge_source,server_deploy_config_noise,"Primary signal is server, deployment, connector, or configuration troubleshooting without enough business workflow context.",1.0,0,1,Is it possible to pull in animated images (GIF) to a table card? I have a card where I pull in images. I have links to the images in a google sheet which I connected to Domo. Most images are being pulled in. I noticed that the ones not being pulled in are animated GIFs. Can th...
domo_community_forum::55411::01,domo_community_forum,exploratory_edge_source,server_deploy_config_noise,"Primary signal is server, deployment, connector, or configuration troubleshooting without enough business workflow context.",1.0,0,1,Show non-numeric data in pivot table Enable pivot table to show non-aggregated or non-numeric data as value.
domo_community_forum::68964::01,domo_community_forum,exploratory_edge_source,server_deploy_config_noise,"Primary signal is server, deployment, connector, or configuration troubleshooting without enough business workflow context.",1.0,0,1,How do I add a timestamp to the new rows that are coming in through my recursive magic etl? I currently have a recursive magic etl set up to 'screenshot' data that is different from the source data. This information has been helpful because we can see the historical data any t...
domo_community_forum::66781::01,domo_community_forum,exploratory_edge_source,syntax_formula_debug_noise,Primary signal is syntax or formula debugging without enough business reporting context.,1.0,0,4,"Syntax Error in Beast mode calculation CASE WHEN Sort: Month Number = 1 THEN NULL ELSE ( (SUM(All Cases) - LAG(SUM(All Cases), 1) OVER (ORDER BY Sort: Month Number)) / LAG(SUM(All Cases), 1) OVER (ORDER BY Sort: Month Number) ) END I'm not able to figure out what is the syntax..."
domo_community_forum::9353::01,domo_community_forum,exploratory_edge_source,server_deploy_config_noise,"Primary signal is server, deployment, connector, or configuration troubleshooting without enough business workflow context.",1.0,0,4,Saved but incomplete. Cannot be run until all actions result in an output. I have created a dataflow that doesn't show any issues until I save it. I see a message near the save button that says Saved but incomplete. Cannot be run until all actions result in an output. I can ru...
domo_community_forum::40559::01,domo_community_forum,exploratory_edge_source,server_deploy_config_noise,"Primary signal is server, deployment, connector, or configuration troubleshooting without enough business workflow context.",1.0,0,1,"Previous quarter, group by month filter does not show the months in order on the card is there a way to show the months in the correct order using the previous quarter, by month grouping on a card? when i use these selections, the months show based on the data on the Y axis in..."
domo_community_forum::70538::01,domo_community_forum,exploratory_edge_source,server_deploy_config_noise,"Primary signal is server, deployment, connector, or configuration troubleshooting without enough business workflow context.",1.0,0,2,"See underlining SQL script in Magic ETL? For example, I have this ETL and I want to see the underlining SQL script that DOMO use to run this ETL. Is it possible? For example, I have this ETL and I want to see the underlining SQL script that DOMO use to run this ETL. Is it poss..."
domo_community_forum::69637::01,domo_community_forum,exploratory_edge_source,server_deploy_config_noise,"Primary signal is server, deployment, connector, or configuration troubleshooting without enough business workflow context.",1.0,0,1,"Filtering of Cards Hi DOMO peers, I need your HELP! Here's the challenge: I am trying to filter a table card using a filter card. Table card is present in Dataset ""custom"" and filter card is present in dataset ""daily"" I have already tried few options: Option 1: Direct filter -..."
domo_community_forum::52769::01,domo_community_forum,exploratory_edge_source,server_deploy_config_noise,"Primary signal is server, deployment, connector, or configuration troubleshooting without enough business workflow context.",1.0,0,1,"Powerpoint plug-in unable to change page filters Hi, I am trying to use the powerpoint plug-in for customer presentations by changing the customer id using a page filter. In the Domo Choose Cards Wizard, I get the Choose the page filter to apply option but am unable to select..."
domo_community_forum::27730::01,domo_community_forum,exploratory_edge_source,source_specific_support_noise,Primary signal is source-specific support or vendor-help flow rather than business workflow pain.,1.0,0,1,"Beast Mode for Top 20 then Other I am creating a table to rank sales by each company for the last 3 years and totalling the revenue. I would like to show in a table the Top 20 companies by Total 3yr Revenue with the remaining companies aggregated in a row named ""Other"" rather..."
domo_community_forum::32656::01,domo_community_forum,exploratory_edge_source,server_deploy_config_noise,"Primary signal is server, deployment, connector, or configuration troubleshooting without enough business workflow context.",1.0,0,1,"Rank of Customer I'm trying to use the Rank feature. I want to rank the Top Record of Each Customer. I have a customer that can be listed multiple times in this dataset. I only want the record with the oldest date. I used the ranking, but it ranks the entire dataset, 1-8400, i..."
domo_community_forum::37564::01,domo_community_forum,exploratory_edge_source,source_specific_support_noise,Primary signal is source-specific support or vendor-help flow rather than business workflow pain.,1.0,0,2,"POP Calculation and Auto Filter using Beast Mode Hello Everyone, I am new with Domo and nice to meet you all. Actually, I dont have any experience with this type of platform and have limited knowledge in SQL, ETL, and Beast Mode. I am currently trying to create POP calculation..."
domo_community_forum::65829::01,domo_community_forum,exploratory_edge_source,server_deploy_config_noise,"Primary signal is server, deployment, connector, or configuration troubleshooting without enough business workflow context.",1.0,0,1,"How do I filter by most recent date? We have a dataset that get multiple 'loan_id' entries recorded (shown below) However, when I go to remove duplicates on any of the columns, I generally get the wrong loan amounts. The correct loan amounts are always the ones with the latest..."
domo_community_forum::15710::01,domo_community_forum,exploratory_edge_source,server_deploy_config_noise,"Primary signal is server, deployment, connector, or configuration troubleshooting without enough business workflow context.",1.0,0,1,"how to change a card from alphabetical to by month? Jan to dec , instead of A-Z. My graph automatically populates aplphabetically instead of consecutive month. What formatting needs to be done to change it ? My data set is by month also, not by alphabetical. My graph automatic..."
domo_community_forum::54241::01,domo_community_forum,exploratory_edge_source,server_deploy_config_noise,"Primary signal is server, deployment, connector, or configuration troubleshooting without enough business workflow context.",1.0,0,1,Share DataFlow (all input datasets) It'd be great to have a Share Dataflow button which would allow users to share all of the input datasets with a user instead of having to track down all of the multiple dataset inputs and share each of those individually which is quite time...
domo_community_forum::56899::01,domo_community_forum,exploratory_edge_source,server_deploy_config_noise,"Primary signal is server, deployment, connector, or configuration troubleshooting without enough business workflow context.",1.0,0,1,How to show different values in same card? For example to show : to build a card that shows following from data: * Users with no pictures * Users with no organization connection * Users with no job title * Users with no department For example to show : to build a card that sho...
github_discussions::1399799374::01,github_discussions,supporting_validation_source,api_sdk_debug_noise,"Primary signal is API, SDK, or integration debugging without enough business workflow context.",1.0,0,3,"ad-hoc filter is missing 'remove', POST /api/v1/labels fail with code 500, missing body with start and end time Ad-hoc filter is missing 'remove' and not able to remove the filter 'remove' option shall appear on combox Grafana is sending POST [/grafana/api/datasources/218/reso..."
github_discussions::1173257060::01,github_discussions,supporting_validation_source,server_deploy_config_noise,"Primary signal is server, deployment, connector, or configuration troubleshooting without enough business workflow context.",1.0,0,1,"Tool Tip Data Label is different from Legend **What happened**: Legends name are correct, however, series names are difference. Legends is `pressure ***A`. but Tool tip is `pressure {id=""***A"",name=""****""}`. `id` which I set is tag on influxDB LineProtocol. I remember Tool tip..."
github_discussions::1667870292::02,github_discussions,supporting_validation_source,server_deploy_config_noise,"Primary signal is server, deployment, connector, or configuration troubleshooting without enough business workflow context.",1.0,0,2,**Describe the bug* Scatter Plot is not able to identify if a column is a timeseries or simply a number. **To Reproduce*
github_discussions::1318441376::01,github_discussions,supporting_validation_source,syntax_formula_debug_noise,Primary signal is syntax or formula debugging without enough business reporting context.,1.0,0,5,Sorting by Custom Columns on MongoDB does not work **Describe the bug** ![image](https://user-images.githubusercontent.com/965260/181052314-d0fa751c-2c65-477e-affb-01bc22347c5f.png) ![image](https://user-images.githubusercontent.com/965260/181052344-1d0cbf83-05c8-43dc-bd25-f3a...
github_discussions::2452153121::02,github_discussions,supporting_validation_source,server_deploy_config_noise,"Primary signal is server, deployment, connector, or configuration troubleshooting without enough business workflow context.",1.0,0,2,This issue has been automatically marked as stale because it has not had activity in the last year. It will be closed in 30 days if no further activity occurs. Please feel free to leave a comment if you believe the issue is still relevant. Thank you for your contributions! !pi...
github_discussions::D_kwDOAzEXQ84AbQGN::02,github_discussions,supporting_validation_source,setup_auth_permission_noise,"Primary signal is setup, authentication, permission, or access troubleshooting without enough business context.",1.0,0,3,"# 🏺Background ### [Does anyone really know what time it is?](https://www.youtube.com/watch?v=9FzCWLOHUes) Over the years, the number of time-related configs in dbt has grown. There’s [updated_at](https://docs.getdbt.com/reference/resource-configs/updated_at) (for snapshots) an..."
github_discussions::1023620321::01,github_discussions,supporting_validation_source,server_deploy_config_noise,"Primary signal is server, deployment, connector, or configuration troubleshooting without enough business workflow context.",1.0,0,3,"The results returned by the superset and clickhouse clients are different, and the client is correct superset 1.3.0 jdbc:clickhouse-driver==0.2.0 clickhouse-sqlalchemy==0.1.6 A clear and concise description of what the bug is. I have two fields 'pid' and 'eid' 1.group by pid &..."
github_discussions::1121616846::02,github_discussions,supporting_validation_source,server_deploy_config_noise,"Primary signal is server, deployment, connector, or configuration troubleshooting without enough business workflow context.",1.0,0,8,Do you have any automated tests to catch this? We've added some tests on some of our snapshots just to catch odd behavior or weirdness in our source data or human error. Something like this: ``` - dbt_utils.unique_combination_of_columns: combination_of_columns: - account_id -...
github_discussions::3410483838::03,github_discussions,supporting_validation_source,syntax_formula_debug_noise,Primary signal is syntax or formula debugging without enough business reporting context.,1.0,0,5,"Repro on 1.56.5.6 using the Sample Database: * model: <img width=""230"" height=""261"" alt=""Image"" src=""https://github.com/user-attachments/assets/00f189f9-ef73-4200-99e5-b534fe313085"" /> * question: <img width=""273"" height=""269"" alt=""Image"" src=""https://github.com/user-attachmen..."
github_discussions::3952064101::01,github_discussions,supporting_validation_source,server_deploy_config_noise,"Primary signal is server, deployment, connector, or configuration troubleshooting without enough business workflow context.",1.0,0,3,"Add partitionBy support to percent_change_from_previous and percent_of_previous_value table calculations ### Description The `percent_change_from_previous` and `percent_of_previous_value` table calculation templates do not support partitionBy, unlike percent_of_column_total an..."
github_discussions::1486721367::01,github_discussions,supporting_validation_source,server_deploy_config_noise,"Primary signal is server, deployment, connector, or configuration troubleshooting without enough business workflow context.",1.0,0,5,"Wrong operator formatting in filter popover header **Describe the bug** ""Count"" is shown as ""- Count"" **To Reproduce** Steps to reproduce the behavior: 1. Sample Database > People 2. Summarize by Count, breakout by Longitude (auto-binned) 3. Click on ""Filter"" and select ""Count..."
github_discussions::2373303630::02,github_discussions,supporting_validation_source,server_deploy_config_noise,"Primary signal is server, deployment, connector, or configuration troubleshooting without enough business workflow context.",1.0,0,4,"Tagging as a regression. This was my workaround for getting field values from custom columns (as we don't get those on get-field-values) I can still reproduce this at master, and including the fix for a similar field values issue #59394.<br><br>I'll port the relevant logic to..."
github_discussions::2453097882::01,github_discussions,supporting_validation_source,api_sdk_debug_noise,"Primary signal is API, SDK, or integration debugging without enough business workflow context.",1.0,0,8,"API - Searching for archived card with pagination doesn't work ### Describe the bug When i ask the API for archived cards, I only get the first 2000 results (always the same so), with this ```https://***.metabaseapp.com/api/card?f=archived``` But i know that i have more than 2..."
github_discussions::2494118176::01,github_discussions,supporting_validation_source,server_deploy_config_noise,"Primary signal is server, deployment, connector, or configuration troubleshooting without enough business workflow context.",0.92,1,12,"[Bug]: Invalid Input Error: File '[...].parquet' too small to be a Parquet file ### Describe the bug `evidence build` crashes when `evidence sources` earlier said: `Finished, wrote 0 rows`. ### Steps to Reproduce Use Postgres connector as source, with SQL which will return 0 r..."
github_discussions::2494118176::02,github_discussions,supporting_validation_source,server_deploy_config_noise,"Primary signal is server, deployment, connector, or configuration troubleshooting without enough business workflow context.",1.0,0,1,"One workaround that's working for us: Generate the full dataset (no filtering) with `npm run sources`. Then use a parquet tool, like the [pyarrow package](https://pypi.org/project/pyarrow/), to filter the full dataset into a filtered dataset for each tenant. ```python # For ea..."
github_discussions::3555761689::02,github_discussions,supporting_validation_source,setup_auth_permission_noise,"Primary signal is setup, authentication, permission, or access troubleshooting without enough business context.",1.0,0,3,OffsetDateTime cannot be cast to class java.time.chrono.ChronoLocalDateTime seems that the date crashing in this line https://github.com/metabase/metabase/blob/ae18251528a43f90a53a17a744467d85e89dd90b/src/metabase/permissions/settings.clj#L26 which seems to imply that there's...
github_discussions::2693508866::01,github_discussions,supporting_validation_source,server_deploy_config_noise,"Primary signal is server, deployment, connector, or configuration troubleshooting without enough business workflow context.",1.0,0,8,"Date Filters not working correctly on Drilldown view of Tables created using SQL query ### Describe the bug **Status Quo:** Table view with/without any filters -> With Filters the table shows correct results... i.e, Nov 2024 data is shown ![Image](https://github.com/user-attac..."
github_discussions::1025066029::01,github_discussions,supporting_validation_source,server_deploy_config_noise,"Primary signal is server, deployment, connector, or configuration troubleshooting without enough business workflow context.",1.0,0,2,"Should you be able to define dimensions in Lightdash that don't exist in your underlying data models? ### Context Right now, we have made defining dimensions quite strict in Lightdash: a dimension _**must**_ be a column in your underlying data model. It can't be defined in Lig..."
github_discussions::2062985441::02,github_discussions,supporting_validation_source,server_deploy_config_noise,"Primary signal is server, deployment, connector, or configuration troubleshooting without enough business workflow context.",1.0,0,5,"If nothing else, I'm hoping there is a way to salvage the queries I wrote. I spent a lot of time writing those and would love to not have to recreate them from scratch. I'm not sure where I could find those queries or if they're easy to access outside of the GUI. Thanks for th..."
github_discussions::D_kwDOFiCpP84Ad_yX::01,github_discussions,supporting_validation_source,syntax_formula_debug_noise,Primary signal is syntax or formula debugging without enough business reporting context.,1.0,0,3,Improvements for Input Syntax ## Existing situtation There are a number of rough edges with current input syntax - Initial states are hard or sometimes impossible to set correctly - It may not be possible to know the values for a query before page load as they may depends on o...
github_discussions::2586541732::01,github_discussions,supporting_validation_source,server_deploy_config_noise,"Primary signal is server, deployment, connector, or configuration troubleshooting without enough business workflow context.",1.0,0,5,"Wrong header when doing the native drill thru ### Describe the bug When doing some of the native drill thrus (sort by this column, filter by this column, ...?), we show a header and breadcrumbs like it's a model ![Image](https://github.com/user-attachments/assets/95554538-307b..."
