episode_id,source,source_slice_name,current_source_slice_category,reviewed_slice_category,business_context_present,technical_support_context_present,denominator_eligibility_category,persona_core_eligible,likely_persona_contribution,reason,text_excerpt
adobe_analytics_community::92932::01,adobe_analytics_community,workspace_reporting,mixed_evidence_slice,evidence_producing,True,False,denominator_eligible_business_non_core,False,likely persona_01/persona_04,Adobe row is closer to business reporting evidence than technical support once reviewed.,"Delete old projects in Adobe Experience Workspace Hello everyone,I am trying to delete all old projects in Adobe Workspace. I want to delete the ones last used in 2023, but I can't find how to filter correctly. The search engine won't let me use quotes and find exactly what sa..."
adobe_analytics_community::12717::01,adobe_analytics_community,workspace_reporting,mixed_evidence_slice,evidence_producing,True,False,persona_core_evidence,True,likely persona_01/persona_04,"Adobe workspace row clearly reflects reporting performance, segment behavior, or stakeholder-facing report use.","Adobe Customer Journey Analytics Derived Fields Enhancements Introduction This blog post reviews several advancements in Customer Journey Analytics (CJA), specifically the derived fields functions from the June 2024 feature releases. These powerful, expanded CJA component mani..."
adobe_analytics_community::1318::01,adobe_analytics_community,workspace_reporting,mixed_evidence_slice,evidence_producing,True,False,ambiguous_review_bucket,False,likely persona_01/persona_04,Adobe row is closer to business reporting evidence than technical support once reviewed.,"Word Wrap visualization headings In Adobe Analysis Workspace, the headings of my visualizations are long and get tapered off. Is it possible to wrap the visualization header to the next line? In Adobe Analysis Workspace, the headings of my visualizations are long and get taper..."
adobe_analytics_community::93896::01,adobe_analytics_community,workspace_reporting,mixed_evidence_slice,evidence_producing,True,False,ambiguous_review_bucket,False,likely persona_01/persona_04,Adobe row is closer to business reporting evidence than technical support once reviewed.,"Drag and drop a segment across multiple metrics in a freeform table Hello, So in a freeform table in workspace you can drag and drop a segment directly over a metric column to filter that column. If there are multiple metrics it seems you either A) have to drag in the segment..."
adobe_analytics_community::2740::01,adobe_analytics_community,workspace_reporting,mixed_evidence_slice,mixed_keep,True,True,ambiguous_review_bucket,False,persona_01/persona_04 adjacent,Adobe row has real reporting context but still carries enough implementation detail to stay mixed.,"View Only permission for Analysis Workspace I am looking for a way to create a View Only permission for Analysis Workspace. Don't want users to be able to create any new Projects, just to view the Projects shared with them.If all users can access Adobe Workspace and create the..."
adobe_analytics_community::92527::01,adobe_analytics_community,workspace_reporting,mixed_evidence_slice,evidence_producing,True,False,ambiguous_review_bucket,False,likely persona_01/persona_04,Adobe row is closer to business reporting evidence than technical support once reviewed.,"Download More than 400+ Hi, Is there a way to download more than 400 rows from a workspace table?"
adobe_analytics_community::92245::01,adobe_analytics_community,workspace_reporting,mixed_evidence_slice,evidence_producing,True,False,ambiguous_review_bucket,False,likely persona_01/persona_04,"Adobe workspace row clearly reflects reporting performance, segment behavior, or stakeholder-facing report use.","Missing definition of the ""Campaign Click-throughs"" metric Hi all, can someone give me the official definition of what ""Campaign Click-throughs"" are and how they are counted? Just because it does not seem to be properly described anywhere, not in Analysis Workspace nor Adobe's..."
adobe_analytics_community::93332::01,adobe_analytics_community,workspace_reporting,mixed_evidence_slice,evidence_producing,True,False,persona_core_evidence,True,likely persona_01/persona_04,"Adobe workspace row clearly reflects reporting performance, segment behavior, or stakeholder-facing report use.","Causes of Data Discrepancies Between Data Warehouse and Workspace Hello,I noticed that for some time periods, the purchase numbers are different between Data Warehouse reports and Workspace dashboards in Adobe Analytics, even though they use the same data.Could it be because o..."
adobe_analytics_community::248136::01,adobe_analytics_community,workspace_reporting,mixed_evidence_slice,evidence_producing,True,False,ambiguous_review_bucket,False,likely persona_01/persona_04,Adobe row is closer to business reporting evidence than technical support once reviewed.,Is there anyway to put a date range on a line graph I have a Workspace dashboard that uses three visualizations for page level performance.A Summary Number showing last week’s valueA Key Metric Summary showing week over week change last week vs the prior weekA line graph showi...
adobe_analytics_community::90215::01,adobe_analytics_community,other_operational,mixed_evidence_slice,debt_producing,True,True,ambiguous_review_bucket,False,unlikely,Adobe mixed row is mostly implementation/admin/support debt under closer review.,"load time for page I have implemeted custom script as in picture below, how can i show page load time for each pagename in report?all variables prop60, evar60 and event100 coming as undefined in report? I have implemeted custom script as in picture below, how can i show page l..."
adobe_analytics_community::90430::01,adobe_analytics_community,other_operational,mixed_evidence_slice,debt_producing,True,True,server_deploy_config_noise,False,unlikely,Adobe mixed row is mostly implementation/admin/support debt under closer review.,"Different counts for UVs and Visits for same segment when selecting 1 day vs a range Hi, Using the same Visit level segment - but get different numbers when selecting 1 day vs selecting a range. Is this due to visit overlap between 2 days or the sessionization? ThoughtsThxSM_A..."
adobe_analytics_community::12687::01,adobe_analytics_community,other_operational,mixed_evidence_slice,debt_producing,False,True,server_deploy_config_noise,False,unlikely,Adobe mixed row is mostly implementation/admin/support debt under closer review.,"Introduction Adobe Customer Journey Analytics (CJA) can be thought of as a detailed and intricate mosaic. Just like in a mosaic where each tile has its own unique color and texture, in CJA, each tile represents a unique dataset. These tiles, with their different colors and pat..."
adobe_analytics_community::92249::01,adobe_analytics_community,other_operational,mixed_evidence_slice,debt_producing,False,True,server_deploy_config_noise,False,unlikely,Adobe mixed row is mostly implementation/admin/support debt under closer review.,"Is it possible to create Alert for Last week same day data or Yesterday data or Lastmonth same day, can say Trading alert for Unique visitors I want to create Daily alert which gives Unique visitors data of current day, Last week same day and last month same day. I am not seei..."
adobe_analytics_community::91250::01,adobe_analytics_community,other_operational,mixed_evidence_slice,mixed_keep,True,True,denominator_eligible_business_non_core,False,persona_01/persona_04 adjacent,Adobe row has real reporting context but still carries enough implementation detail to stay mixed.,Adobe calls firing inconsistently after onetrust implementation I recently implemented onetrust on my website. The set up is the user requires to opt in to for the cookies to be dropped and analytics calls to fire. Once the accepts all or performance cookies the Adobe analytic...
adobe_analytics_community::90955::01,adobe_analytics_community,other_operational,mixed_evidence_slice,debt_producing,False,True,setup_auth_permission_noise,False,unlikely,Adobe mixed row is mostly implementation/admin/support debt under closer review.,"The data warehouse does not load any information Hello. When I access the data warehouse from the tools option and click on the Add button, it does not generate any additional information, it only shows me the loading icon. This is due to the level of permissions I have enable..."
adobe_analytics_community::12640::01,adobe_analytics_community,other_operational,mixed_evidence_slice,evidence_producing,True,False,ambiguous_review_bucket,False,likely persona_01/persona_04,Adobe row is closer to business reporting evidence than technical support once reviewed.,"Running into Low-Traffic values often serves as a roadblock for organizations looking to understand their data. While contacting Adobe Customer Care to change the threshold on a per-variable basis can fix this issue, Data Warehouse can also serve as a solution. When a report h..."
adobe_analytics_community::93362::01,adobe_analytics_community,other_operational,mixed_evidence_slice,evidence_producing,True,True,server_deploy_config_noise,False,likely persona_01/persona_04,Adobe operational row shows real reporting or reconciliation pain with business-facing consequences.,please delete the schedule for auto E-mail. Please delete all the content which scheduled from [mh.j15y.noh@misumi.co.kr]I can't figure out how can stop this.**data warehouse no-reply@omniture.com Please delete all the content which scheduled from [mh.j15y.noh@misumi.co.kr]I c...
adobe_analytics_community::90618::01,adobe_analytics_community,other_operational,mixed_evidence_slice,diagnostics_only,False,False,ambiguous_review_bucket,False,unlikely,Adobe row does not carry enough stable reporting evidence to support a source-balance rescue.,"Query on implementing previous page in adobe analytics Hi everyone, I have implemented previous page in adobe analytics using plug-ins. But the problem here is the previous page value is not getting captured for the 1st page of the visit which is resulting in unspecified value..."
adobe_analytics_community::248247::01,adobe_analytics_community,other_operational,mixed_evidence_slice,diagnostics_only,False,False,ambiguous_review_bucket,False,unlikely,Adobe row does not carry enough stable reporting evidence to support a source-balance rescue.,"Ability to overwrite the default geolocation dimensions in Analytics Looking to populate city, state, country, geolocation values to Adobe Analytics’ default Cities, Region, Countries dimensions. In this case, I would like to prevent Adobe’s IP lookup from populating these val..."
adobe_analytics_community::91041::01,adobe_analytics_community,other_operational,mixed_evidence_slice,evidence_producing,True,False,persona_core_evidence,True,likely persona_01/persona_04,Adobe operational row shows real reporting or reconciliation pain with business-facing consequences.,"Fall out Report Hello Forum,Not sure whether this is the right forum or not, if posting in wrong forum - sorry for the inconveniences.Our company website has different ""Contact-Us"" page and subsequent ""Success"" page. Those pages can be marked separately through segment, that p..."
adobe_analytics_community::89616::01,adobe_analytics_community,other_operational,mixed_evidence_slice,debt_producing,True,True,ambiguous_review_bucket,False,unlikely,Adobe mixed row is mostly implementation/admin/support debt under closer review.,Unspecified in Breakdowns I was going through two articles to understand 'unspecified' line item in conversion variable reports when breakdown one dimension by other for a particular success event. Question: When we breakdown an evar1 (defined during success event hit) with ot...
adobe_analytics_community::91133::01,adobe_analytics_community,other_operational,mixed_evidence_slice,debt_producing,True,True,server_deploy_config_noise,False,unlikely,Adobe mixed row is mostly implementation/admin/support debt under closer review.,"Troubleshooting Last-Touch Channel Segmentation: Organic vs. Paid Channels I am trying to create a segment to group the last touch channels into an Organic Group and a Paid Channel. For the organic group, I tried two different rules to test the segments. In the first segment,..."
adobe_analytics_community::12711::02,adobe_analytics_community,other_operational,mixed_evidence_slice,evidence_producing,True,False,denominator_eligible_business_non_core,False,likely persona_01/persona_04,Adobe row is closer to business reporting evidence than technical support once reviewed.,"However, we’re limited to just one experiment dimension and one variant dimension.&nbsp; There are expanded use cases that currently aren’t possible due to these limitations. If CJA would allow multiple sets of experiment/variant dimensions, we could easily unlock new insights..."
adobe_analytics_community::90548::01,adobe_analytics_community,other_operational,mixed_evidence_slice,debt_producing,True,True,server_deploy_config_noise,False,unlikely,Adobe mixed row is mostly implementation/admin/support debt under closer review.,"how to factor in time spent per visit at a page level Hello, I have a question that ive hit a wall with. I have a segment. Lets say it is made up of 9 different pages. This segment is at a visit levelPage A then Page B then Page C then Page D then Page E .......... then Page H..."
adobe_analytics_community::12633::01,adobe_analytics_community,other_operational,mixed_evidence_slice,evidence_producing,True,True,persona_core_evidence,True,likely persona_01/persona_04,Adobe operational row shows real reporting or reconciliation pain with business-facing consequences.,"Best Practices for Public Sector Organizations Social Media Campaigns to Meet Agency's Specific Goals&nbsp; Social media analytics can support communication, public relations, customer services, and public consultation and engagement for public sector entities. By identifying..."
adobe_analytics_community::92923::01,adobe_analytics_community,other_operational,mixed_evidence_slice,debt_producing,True,True,ambiguous_review_bucket,False,unlikely,Adobe mixed row is mostly implementation/admin/support debt under closer review.,"Month dimension and Month Granularity in DataWarehouse reports Hello! I have created a request in Datawarehouse where I extract page views, visits, etc along with different dimension: hostname, tracking code and month. I need monthly granularity, I have checked that in my requ..."
adobe_analytics_community::2954::01,adobe_analytics_community,other_operational,mixed_evidence_slice,evidence_producing,True,False,denominator_eligible_business_non_core,False,likely persona_01/persona_04,Adobe row is closer to business reporting evidence than technical support once reviewed.,"Create different data alerts for Weekdays and Weekend days On our website and in our apps, we have a lot more traffic on Weekdays than on Weekend days.For some flows/pages we have data alerts.&nbsp; But defining the level on which we want to be alerted is very difficult.If the..."
adobe_analytics_community::92848::01,adobe_analytics_community,other_operational,mixed_evidence_slice,debt_producing,False,True,api_sdk_debug_noise,False,unlikely,Adobe mixed row is mostly implementation/admin/support debt under closer review.,"Adobe Data Collection using the ACDL extension Is there documentation (or better yet a tutorial) that shows how to set up in Adobe Data Collection using the ACDL extension? We aren't ready to go to Web SDK yet, so just looking for Analytics instructions. What is the difference..."
adobe_analytics_community::91075::01,adobe_analytics_community,other_operational,mixed_evidence_slice,evidence_producing,True,True,persona_core_evidence,True,likely persona_01/persona_04,Adobe operational row shows real reporting or reconciliation pain with business-facing consequences.,"Report Builder to get Device Types for List of IDs I need to get device type information on a list of 2,000 IDs. We store these IDs in eVar15. A lot of device types show as none even though I see the IDs existing in our data feed. I can't query the data feed table becuase the..."
adobe_analytics_community::90099::01,adobe_analytics_community,other_operational,mixed_evidence_slice,evidence_producing,True,False,ambiguous_review_bucket,False,likely persona_01/persona_04,Adobe row is closer to business reporting evidence than technical support once reviewed.,"Classifications does not appear in the Classification rule builder Hi All, I'm facing an issue in the prod RS when I try to use the classifications in the rule builder I get the below error in the screenshot, however, the conversion classification does appear in the report as..."
adobe_analytics_community::89479::01,adobe_analytics_community,other_operational,mixed_evidence_slice,evidence_producing,True,False,persona_core_evidence,True,likely persona_01/persona_04,Adobe operational row shows real reporting or reconciliation pain with business-facing consequences.,Not Available in Email Report Hi. So when I'm Breaking my email report with the QSp codes it is showing 'Not Available' Can you please explain what it is. Thank You. Hi. So when I'm Breaking my email report with the QSp codes it is showing 'Not Available' Can you please explai...
adobe_analytics_community::92725::01,adobe_analytics_community,other_operational,mixed_evidence_slice,ambiguous_review_needed,False,True,ambiguous_review_bucket,False,possible persona_01/persona_04,Adobe row blends reporting pain with implementation/admin details and needs finer sub-slice policy.,"Number of Coupons used in a Purchase not Always Passed as Numeric Event Hi All, Adobe Analytics (WebSDK)We are firing a numeric event on purchase that captures the number of coupons used in the transaction.We know coupons are being used but we are missing values 65% of the tim..."
adobe_analytics_community::91238::01,adobe_analytics_community,other_operational,mixed_evidence_slice,evidence_producing,True,False,persona_core_evidence,True,likely persona_01/persona_04,Adobe operational row shows real reporting or reconciliation pain with business-facing consequences.,"Alert Builder Scenario Objective: I'd like to create a daily alert showcasing data from the previous day. the trigger being more specifically, if the clicks metric is 0 i want the alert to include the campaign name of said negative metric. Problem: Can't seem to manually send..."
adobe_analytics_community::91234::01,adobe_analytics_community,other_operational,mixed_evidence_slice,evidence_producing,True,False,ambiguous_review_bucket,False,likely persona_01/persona_04,Adobe row is closer to business reporting evidence than technical support once reviewed.,Indexing Marketing Channels in Data Warehouse I'm currently doing a weekly pull from Data Warehouse for our Data Engineering team that includes Transaction ID broken out by Marketing Channel interactions with Orders as the metric. They've asked that I add a layer that can give...
adobe_analytics_community::2895::01,adobe_analytics_community,other_operational,mixed_evidence_slice,debt_producing,False,True,ambiguous_review_bucket,False,unlikely,Adobe mixed row is mostly implementation/admin/support debt under closer review.,"FEATURE REQUEST: Ability to manually set cookieDomain in Web SDK Hi Adobe Team,&nbsp;It would be great to have the ability to manually set the cookieDomain in WebSDK (noting that there was previous functionality in Adobe Analytics that allowed for this).&nbsp;We have noticed t..."
adobe_analytics_community::249901::01,adobe_analytics_community,other_operational,mixed_evidence_slice,evidence_producing,True,False,denominator_eligible_business_non_core,False,likely persona_01/persona_04,Adobe row is closer to business reporting evidence than technical support once reviewed.,"Analysis on Breakpoints Hi! I’m doing analysis on breakpoints and bringing in adobe analytics ootb dimensions but saw that some are not always reliable in another community post. I want to double check what dimensions I should be using. So far, I’ve been using monitor resoluti..."
adobe_analytics_community::89576::01,adobe_analytics_community,other_operational,mixed_evidence_slice,debt_producing,True,True,denominator_eligible_business_non_core,False,unlikely,Adobe mixed row is mostly implementation/admin/support debt under closer review.,"Campaign Classification for Historical Data Hi all, Our team was working with tracking code for classifying source, medium & campaign (I know that's not correct 😅) and we are getting most of the data in unspecified (I think due to the 1 week expiry). Now we have set up proper..."
adobe_analytics_community::12761::01,adobe_analytics_community,other_operational,mixed_evidence_slice,evidence_producing,True,False,persona_core_evidence,True,likely persona_01/persona_04,Adobe operational row shows real reporting or reconciliation pain with business-facing consequences.,"Meet Mandy George: The First Member of the Adobe Analytics Rockstar Hall of Fame! We are beyond excited to celebrate a true legend in the Adobe Analytics community -&nbsp;&nbsp;@mandygeorge, who has been named the inaugural inductee into the Adobe Analytics Rockstar Hall of Fa..."
adobe_analytics_community::91840::01,adobe_analytics_community,other_operational,mixed_evidence_slice,evidence_producing,True,False,persona_core_evidence,True,likely persona_01/persona_04,Adobe operational row shows real reporting or reconciliation pain with business-facing consequences.,"how to connect and schedule Adobe Analytics Report Builder data to PowerBI Hi, I am not sure if this question has been answered previously, as I wasn't able to find any solutions. I am trying to create a dashboard in PowerBI using data from Report Builder as the source file. I..."
adobe_analytics_community::90843::01,adobe_analytics_community,other_operational,mixed_evidence_slice,evidence_producing,True,False,ambiguous_review_bucket,False,likely persona_01/persona_04,Adobe row is closer to business reporting evidence than technical support once reviewed.,"Peak time over last 30 days Hi everyone, I want to know how to create report ans visualisation for the high traffic hour of the day over last 30 days.I just want for every last 30 days , there must be a peak hour, which should tell us the the the main hour of the day.Is it pos..."
adobe_analytics_community::89863::01,adobe_analytics_community,other_operational,mixed_evidence_slice,evidence_producing,True,False,persona_core_evidence,True,likely persona_01/persona_04,Adobe operational row shows real reporting or reconciliation pain with business-facing consequences.,"How to get the raw data without ""exclude ip"" rules applying Hi! We are excluding some office IPs from our report suit since years. Now suddenly we need historic data on the entire internal traffic of some pages. Is there a way I can export the raw data WITH the IPs we are norm..."
adobe_analytics_community::92665::01,adobe_analytics_community,other_operational,mixed_evidence_slice,evidence_producing,True,False,persona_core_evidence,True,likely persona_01/persona_04,Adobe operational row shows real reporting or reconciliation pain with business-facing consequences.,"How can I create a flow report in adobe analytics and add multiple layers of metrics or dimensions in it? In the flow diagram report, I need to add more dimension in the flow, by default it only lets me add one metric that I can breakdown with one more dimension only, how can..."
adobe_analytics_community::90828::01,adobe_analytics_community,other_operational,mixed_evidence_slice,evidence_producing,True,False,ambiguous_review_bucket,False,likely persona_01/persona_04,Adobe row is closer to business reporting evidence than technical support once reviewed.,"Report for hour of the day Hi everyone,I need to visualise the report where hour of the day in dimension and visits with 2 date ranges column . Today and day before yesterday..When , I tried line visualisation, the each hours in dimension in visits are showing different line.C..."
adobe_analytics_community::91775::01,adobe_analytics_community,other_operational,mixed_evidence_slice,evidence_producing,True,False,ambiguous_review_bucket,False,likely persona_01/persona_04,Adobe operational row shows real reporting or reconciliation pain with business-facing consequences.,"Report Builder on Adobe Analytics Sandbox Account Hi All, I am new to Adobe Analytics and want to learn Report Builder. But, as I try to use Report Builder using the AA sandbox account login credential I am unable to access the add-in. Can someone please help? Thanks,Avi"
adobe_analytics_community::89882::01,adobe_analytics_community,api_admin_config,mixed_evidence_slice,ambiguous_review_needed,True,True,persona_core_evidence,True,possible persona_01/persona_04,Adobe row blends reporting pain with implementation/admin details and needs finer sub-slice policy.,"Segments as Breakdowns - Data Warehouse API I am trying to pull reports from Data Warehouse that use multiple breakdown dimensions, including segments, but am not able to add segments as a dimension. Found this old thread suggesting it is not supported in Adobe Analytics 1.4 A..."
adobe_analytics_community::89778::01,adobe_analytics_community,api_admin_config,mixed_evidence_slice,debt_producing,True,True,ambiguous_review_bucket,False,unlikely,Adobe api/admin/config row is primarily admin or implementation support without stable business reporting evidence.,eVars not available in Adobe Launch Rule I have a weird problem. I had set up the eVars in Report Suite but those are not available or reflected in Adobe Launch Rules Section to use. I am not sure what would have been the reason behind it. I would really appreciate any help on...
adobe_analytics_community::93685::01,adobe_analytics_community,api_admin_config,mixed_evidence_slice,ambiguous_review_needed,True,True,persona_core_evidence,True,possible persona_01/persona_04,Adobe row blends reporting pain with implementation/admin details and needs finer sub-slice policy.,"Different Unique Visitor counts in the same Virtual Report Suite (Admin vs Basic Users) Hi everyone,I’m seeing a strange discrepancy in Unique Visitors when viewing the same dashboard within the same Virtual Report Suite.Users with different roles are getting different numbers..."
adobe_analytics_community::87755::01,adobe_analytics_community,api_admin_config,mixed_evidence_slice,evidence_producing,True,False,ambiguous_review_bucket,False,likely persona_01/persona_04,Adobe row is closer to business reporting evidence than technical support once reviewed.,PowerBI connector in Beta 2.0 error: The field 'allowedForReporting' of the record not found I get this error message when I try to Get Date for Adobe Analytics using Beta 2.0. Worked perfectly fine before today. The field 'allowedForReporting' of the record not found. I'm not...
adobe_analytics_community::90971::01,adobe_analytics_community,api_admin_config,mixed_evidence_slice,ambiguous_review_needed,True,True,persona_core_evidence,True,possible persona_01/persona_04,Adobe row blends reporting pain with implementation/admin details and needs finer sub-slice policy.,Report API 2.0 Hi I tried JSON which given by debugger. In output response I am getting only visits data but not getting segments name level.I want to see segments name and visit data in output response.For your information Dimension parameter is missing in JSON which is given...
adobe_analytics_community::2807::01,adobe_analytics_community,api_admin_config,mixed_evidence_slice,debt_producing,False,True,ambiguous_review_bucket,False,unlikely,Adobe api/admin/config row is primarily admin or implementation support without stable business reporting evidence.,"Showing Web SDK requests in Platform Debugger by instance Using the Web SDK debugger on a website with two Web SDK instances makes it hard to differentiate the requests to each instance.In the Web SDK section, the debugger shows network requests to different instances just nex..."
adobe_analytics_community::91701::01,adobe_analytics_community,api_admin_config,mixed_evidence_slice,evidence_producing,True,False,ambiguous_review_bucket,False,likely persona_01/persona_04,Adobe row is closer to business reporting evidence than technical support once reviewed.,"Not able to find newly created report suite Hi Team, I created two new report suites with future go live date(next day). I also got the confirmation that the report suit has been successfully created but i am not able to find those in my list.If i try to create a new one with..."
adobe_analytics_community::92550::01,adobe_analytics_community,api_admin_config,mixed_evidence_slice,evidence_producing,True,False,ambiguous_review_bucket,False,likely persona_01/persona_04,Adobe row is closer to business reporting evidence than technical support once reviewed.,"No More Roll-up Report Suites? Hi all, Understanding the limitations of roll-up report suites, we still want to make one in our organization. Are they no longer available though? Most information about this aggregate report suite is almost 10 years old, and my personal UI does..."
adobe_analytics_community::91111::01,adobe_analytics_community,api_admin_config,mixed_evidence_slice,evidence_producing,True,False,ambiguous_review_bucket,False,likely persona_01/persona_04,Adobe row is closer to business reporting evidence than technical support once reviewed.,"Adobe Analytics classifications to CJA Hello , I have a question regarding usage of Adobe classifications in CJA.I have 4 report suites which has 4 different domains and created a dataflow for all classifications for each report suite. However in dataflow for these classificat..."
adobe_analytics_community::91119::01,adobe_analytics_community,api_admin_config,mixed_evidence_slice,debt_producing,False,True,server_deploy_config_noise,False,unlikely,Adobe api/admin/config row is primarily admin or implementation support without stable business reporting evidence.,why unspecified is captured in marketing channel processing rules why unspecified is captured in marketing channel processing rules.
adobe_analytics_community::89998::01,adobe_analytics_community,api_admin_config,mixed_evidence_slice,ambiguous_review_needed,True,True,persona_core_evidence,True,possible persona_01/persona_04,Adobe row blends reporting pain with implementation/admin details and needs finer sub-slice policy.,"Can I use Total Time Spent metric in API 1.4 warehouse type report? Hello!I'm trying to create a warehouse report with Total Time Spent (totaltimespent) metric using API 1.4 but get the error:""error"":""metric_not_supported_in_warehouse"",""error_description"":""Metric \\""totaltimes..."
adobe_analytics_community::91046::01,adobe_analytics_community,api_admin_config,mixed_evidence_slice,ambiguous_review_needed,True,True,api_sdk_debug_noise,False,possible persona_01/persona_04,Adobe row blends reporting pain with implementation/admin details and needs finer sub-slice policy.,"Can edit user by csv be used to update email and username Is it possible to use the 'edit user by csv' to update a username/email for a user (name change) and they will still have access to all their saved Workspaces since their ""ID"" won't be changing? I need to do this for ab..."
adobe_analytics_community::91570::01,adobe_analytics_community,api_admin_config,mixed_evidence_slice,evidence_producing,True,False,persona_core_evidence,True,likely persona_01/persona_04,Adobe row is closer to business reporting evidence than technical support once reviewed.,"Attribution Issues in Marketing Channels Hello Adobe Community!I've been trying to solve this issue for months since we switched from the old report suite to the new one. As you can see in the old report suit, this is the traffic we used to receive, with more specific channels..."
adobe_analytics_community::249288::01,adobe_analytics_community,api_admin_config,mixed_evidence_slice,evidence_producing,True,False,persona_core_evidence,True,likely persona_01/persona_04,Adobe row is closer to business reporting evidence than technical support once reviewed.,Report Builder Options I have converted a legacy report builder into new report builder and have found that there is no way to show in the excel which is scheduled to email what segments have been applied to the data block. Displaying of the filter and report suite name are al...
adobe_analytics_community::91197::01,adobe_analytics_community,api_admin_config,mixed_evidence_slice,evidence_producing,True,False,ambiguous_review_bucket,False,likely persona_01/persona_04,Adobe row is closer to business reporting evidence than technical support once reviewed.,"Erro saving request message I'm getting this message after I hit Save Request. I created the exact same report in a different report suite with no issues, but now getting this message every time. The error message doesn't offer any additional information and there is no link a..."
adobe_analytics_community::91742::01,adobe_analytics_community,implementation_tracking,mixed_evidence_slice,debt_producing,False,True,source_specific_support_noise,False,unlikely,Adobe implementation-tracking row is mostly tracking/setup troubleshooting rather than business evidence.,How getNewRepeat common analytics plugin calculates 'New' and 'Repeat' Visitors? I am capturing value of getNewRepeat in an eVar with edge network Web SDK implementation. I am getting all the instance values as either 'New' or 'Repeat' which means my implementation is correct....
adobe_analytics_community::249385::01,adobe_analytics_community,implementation_tracking,mixed_evidence_slice,ambiguous_review_needed,True,True,ambiguous_review_bucket,False,possible persona_01/persona_04,Adobe row blends reporting pain with implementation/admin details and needs finer sub-slice policy.,API 2.0 Missing Feature Parity with 1.4 – Report Suite Configuration & eVar Metadata (Migration Blocker) 🧾 Description We are currently migrating from Adobe Analytics API 1.4 to 2.0 and have identified critical gaps that prevent us from fully deprecating API 1.4. API 2.0 does...
adobe_analytics_community::90029::01,adobe_analytics_community,implementation_tracking,mixed_evidence_slice,ambiguous_review_needed,True,True,persona_core_evidence,True,possible persona_01/persona_04,Adobe row blends reporting pain with implementation/admin details and needs finer sub-slice policy.,"Different amount of record sets in DataFeeds for same time range Hello together, my company uses the DataFeed Export via SFTP to load the tracking data into our Data Warehouse. I recently adjusted the data feed (added one more eVar to export) and started an export of a histori..."
adobe_analytics_community::3043::01,adobe_analytics_community,implementation_tracking,mixed_evidence_slice,debt_producing,False,True,server_deploy_config_noise,False,unlikely,Adobe implementation-tracking row is mostly tracking/setup troubleshooting rather than business evidence.,"More granular timestamp in DWH The existing time dimensions (day, hour, minute) in the DWH are not fine-granular enough for a few clients'&nbsp;use case.Therefore, they are collecting the user-timestamp in milliseconds in a custom prop as a workaround for this issue. But this..."
adobe_analytics_community::91282::01,adobe_analytics_community,implementation_tracking,mixed_evidence_slice,evidence_producing,True,False,ambiguous_review_bucket,False,likely persona_01/persona_04,Adobe row is closer to business reporting evidence than technical support once reviewed.,"OnClick Not adding to Debugger? We are using S_Code H.25.4 on our site currently. We use a JS ""on click"" command when we have a PDF file download to force those files to report to Analytics. (I do realize that I'm missing the ; in the appropriate spots on these screenshots. Wh..."
adobe_analytics_community::92868::01,adobe_analytics_community,implementation_tracking,mixed_evidence_slice,ambiguous_review_needed,True,True,persona_core_evidence,True,possible persona_01/persona_04,Adobe row blends reporting pain with implementation/admin details and needs finer sub-slice policy.,"Data feeds and post evars I'm experiencing two issues with a daily data feed export from a global report suite in Adobe Analytics, where I utilize ""post_evars"" for filtering and querying:Multiple URLs with a post evar for the server value: Filtering by the server's name (""post..."
adobe_analytics_community::90431::01,adobe_analytics_community,implementation_tracking,mixed_evidence_slice,debt_producing,True,True,denominator_eligible_business_non_core,False,unlikely,Adobe implementation-tracking row is mostly tracking/setup troubleshooting rather than business evidence.,Adobe Analytics Searches Looking for advise on how to understand travel search demand.We are currently tracking search start date in one evar and search end date in another evar. We are planning to add another evar to capture search window in weeks (difference between the star...
adobe_analytics_community::12785::01,adobe_analytics_community,implementation_tracking,mixed_evidence_slice,ambiguous_review_needed,True,True,persona_core_evidence,True,possible persona_01/persona_04,Adobe row blends reporting pain with implementation/admin details and needs finer sub-slice policy.,"OpenAI Atlas and Customer Journey Analytics: Navigating the New Era of AI-Driven Traffic &nbsp; Introduction Following my blog post on tracking AI and Gen AI-generated traffic in Customer Journey Analytics (CJA), I want to share an update on OpenAI's Atlas browser and explain..."
adobe_analytics_community::92828::01,adobe_analytics_community,implementation_tracking,mixed_evidence_slice,debt_producing,False,True,server_deploy_config_noise,False,unlikely,Adobe implementation-tracking row is mostly tracking/setup troubleshooting rather than business evidence.,why do I see Ping type server calls in the network tab? which is the correct one Ping or gif and what is the difference between them?
adobe_analytics_community::89850::01,adobe_analytics_community,implementation_tracking,mixed_evidence_slice,ambiguous_review_needed,True,True,ambiguous_review_bucket,False,possible persona_01/persona_04,Adobe row blends reporting pain with implementation/admin details and needs finer sub-slice policy.,"Section Title instances is associated with wrong URL in our tracking on page load rule we are capturing the page URL in an eVar (v26) which has many sections on it and click of each section we are capturing ""section title"" in another evar (v48) in an event based rule.When I am..."
