episode_id,source,source_tier,refined_source_slice_name,refined_source_slice_category,reviewed_slice_category,business_context_present,technical_support_context_present,should_count_in_quality_adjusted_balance,should_count_against_slice_aware_weak_debt,denominator_eligibility_category,persona_core_eligible,likely_persona_contribution,reviewer_reason,text_excerpt
adobe_analytics_community::93497::01,adobe_analytics_community,supporting_validation_source,adobe_workspace_business_reporting,mixed_evidence_slice,evidence_producing_slice,True,False,True,False,denominator_eligible_business_non_core,False,non_core_or_unknown,Adobe workspace slice is mostly business reporting evidence.,"Strange Behavior in Workspace Drilldown Today I noticed a strange feature update/bug in Adobe Analytics Workspace today. When trying to drill down 2 row items of any dimension within a freeform table (using another dimension), the drilldown doesn’t apply to both at the same ti..."
adobe_analytics_community::91939::01,adobe_analytics_community,supporting_validation_source,adobe_workspace_business_reporting,mixed_evidence_slice,evidence_producing_slice,True,False,True,False,ambiguous_review_bucket,False,non_core_or_unknown,Adobe workspace slice is mostly business reporting evidence.,"Some Metrics & Dimensions Missing in Adobe CJA Our company has switched from Adobe Analytics workspace to Adobe CJA workspace. Since using the workspace I am seeing there are a lot of metrics/dimensions either replaced or missing. Example 1: There is no longer ""Visit"" availabl..."
adobe_analytics_community::93718::01,adobe_analytics_community,supporting_validation_source,adobe_workspace_business_reporting,mixed_evidence_slice,evidence_producing_slice,True,False,True,False,denominator_eligible_business_non_core,False,non_core_or_unknown,Adobe workspace slice is mostly business reporting evidence.,"Can deleted Workspace projects be recovered in CJA? In AA projects can be accessed as long as you have the project ID to drop in the URL. This isn't the case with CJA. If a project is deleted, then it is completely inaccessible. Is there a workaround? In AA projects can be acc..."
adobe_analytics_community::91603::01,adobe_analytics_community,supporting_validation_source,adobe_workspace_business_reporting,mixed_evidence_slice,evidence_producing_slice,True,False,True,False,denominator_eligible_business_non_core,False,non_core_or_unknown,Adobe workspace slice is mostly business reporting evidence.,"Changes in Segment Dropdown in Adobe Workspace Earlier we used to add multiple segments as options in a segment dropdown.But since the new changes have been made, where we can select multiple segments (as OR condition) in a segment dropdown, I am not able to add more than two..."
adobe_analytics_community::83846::01,adobe_analytics_community,supporting_validation_source,adobe_workspace_business_reporting,mixed_evidence_slice,mixed_evidence_slice,True,True,True,True,ambiguous_review_bucket,False,non_core_or_unknown,Adobe workspace slice ties business reporting to some implementation context.,Adobe analytics: Unspecified on Page URL/Page name while tracking works I was wondering if someone could help me with my workspace.I am getting a lot of page name / page URL that are unspecified (as occurences/visits/page view). Tracking is working fine so I'm wondering from w...
adobe_analytics_community::90066::01,adobe_analytics_community,supporting_validation_source,adobe_workspace_business_reporting,mixed_evidence_slice,mixed_evidence_slice,True,True,True,True,denominator_eligible_business_non_core,False,non_core_or_unknown,Adobe workspace slice ties business reporting to some implementation context.,"Share with anyone only works if the person is product administrator Hi everyone, is it right that the ""Share with anyone"" option in Adobe Workspace only shows up if you have product administrator rights? The option is not toggeled out in the preferences but still only analytic..."
adobe_analytics_community::3007::02,adobe_analytics_community,supporting_validation_source,adobe_workspace_business_reporting,mixed_evidence_slice,mixed_evidence_slice,True,True,True,True,ambiguous_review_bucket,False,non_core_or_unknown,Adobe workspace slice ties business reporting to some implementation context.,"However, if the one data view based on which the calculated metric or segment was setup is modified or deleted, the calculated metrics and segments are not working anymore in the other other data view. Thus, it is required to setup the same calculated metric and segment in bot..."
adobe_analytics_community::91643::01,adobe_analytics_community,supporting_validation_source,adobe_workspace_business_reporting,mixed_evidence_slice,evidence_producing_slice,True,False,True,False,denominator_eligible_business_non_core,False,non_core_or_unknown,Adobe workspace slice is mostly business reporting evidence.,"Why I do not get accurate YoY Percentage every time in Adobe? Hi,I am using Adobe and I found that many times there is an issue with YoY Percentage change in workspace. Sometimes it gives correct value sometimes not. For ex. check SS below: For All Visits Percentage change sho..."
adobe_analytics_community::93352::01,adobe_analytics_community,supporting_validation_source,adobe_workspace_business_reporting,mixed_evidence_slice,evidence_producing_slice,True,False,True,False,denominator_eligible_business_non_core,False,non_core_or_unknown,Adobe workspace slice is mostly business reporting evidence.,"Alerts: Unable to modify default Workspace associated with alert Hello, I would like to modify the default workspace associated with an alert. Why is this not yet possible? Best, Enrique Gonzales Hello, I would like to modify the default workspace associated with an alert. Why..."
adobe_analytics_community::92145::01,adobe_analytics_community,supporting_validation_source,adobe_workspace_business_reporting,mixed_evidence_slice,evidence_producing_slice,True,False,True,False,ambiguous_review_bucket,False,non_core_or_unknown,Adobe workspace slice is mostly business reporting evidence.,"Unable to filter out ""(Low Traffic)"" item via ""Always Exclude"" field Until this past week, we were able to filter out the ""(Low Traffic)"" item from data tables by using the ""Always Exclude"" field in the advanced search mode of the filter option. Now Workspace returns an error..."
adobe_analytics_community::248136::01,adobe_analytics_community,supporting_validation_source,adobe_workspace_business_reporting,mixed_evidence_slice,evidence_producing_slice,True,False,True,False,ambiguous_review_bucket,False,non_core_or_unknown,Adobe workspace slice is mostly business reporting evidence.,Is there anyway to put a date range on a line graph I have a Workspace dashboard that uses three visualizations for page level performance.A Summary Number showing last week’s valueA Key Metric Summary showing week over week change last week vs the prior weekA line graph showi...
adobe_analytics_community::82229::01,adobe_analytics_community,supporting_validation_source,adobe_workspace_business_reporting,mixed_evidence_slice,evidence_producing_slice,True,False,True,False,denominator_eligible_business_non_core,False,non_core_or_unknown,Adobe workspace slice is mostly business reporting evidence.,"Unique visitors of Target experience higher than expected Hi everyone!We have a couple of Target experiences running on a specific page.I'm looking at the data and it's showing more unique visitors received the Target experience than visited the page.To add to my confusion, I'..."
adobe_analytics_community::93666::01,adobe_analytics_community,supporting_validation_source,adobe_workspace_business_reporting,mixed_evidence_slice,evidence_producing_slice,True,False,True,False,ambiguous_review_bucket,False,non_core_or_unknown,Adobe workspace slice is mostly business reporting evidence.,"serialization event is not showing data in Analytics workspace I’ve implemented a serialized event (e.g., event1=1) designed to trigger once per visit, and I’ve verified that it is firing correctly during the analytics call. However, the data does not appear to be populating i..."
adobe_analytics_community::2800::01,adobe_analytics_community,supporting_validation_source,adobe_workspace_business_reporting,evidence_producing_slice,evidence_producing_slice,True,False,True,False,persona_core_evidence,True,persona_core,Adobe workspace slice is mostly business reporting evidence.,"Please Improve UI/Handling of Scheduled Report Exports 1. Management of Recipients for existing Scheduled ReportsWhen I schedule an report export for a given set of recipients and then want to edit this list afterwards, I have to got to ""Components"" &gt; ""Scheduled projects"",..."
adobe_analytics_community::92290::01,adobe_analytics_community,supporting_validation_source,adobe_workspace_business_reporting,mixed_evidence_slice,evidence_producing_slice,True,False,True,False,ambiguous_review_bucket,False,non_core_or_unknown,Adobe workspace slice is mostly business reporting evidence.,"How to use experimentation Panel in CJA, for Adobe Campaign classic campaigns Hi Team,We are building a report with experimentation panel. I was able to get data from AJO and Adobe Target. Could you please help me understand if experiement is available for Adobe Campaign also,..."
adobe_analytics_community::87719::01,adobe_analytics_community,supporting_validation_source,adobe_workspace_business_reporting,mixed_evidence_slice,evidence_producing_slice,True,False,True,False,ambiguous_review_bucket,False,non_core_or_unknown,Adobe workspace slice is mostly business reporting evidence.,"How can I calculate Bounces and Bounce Rate in Data Feed? Hi everyone! I´m trying to calculate the Bounces and Bounce Rate in Data Feed, but I´m not finding the right way.I´ve tried to combine the visit_num, visit_page_num, page_event and post_page_event fields, but I can´t fi..."
adobe_analytics_community::92141::01,adobe_analytics_community,supporting_validation_source,adobe_workspace_business_reporting,mixed_evidence_slice,mixed_evidence_slice,True,True,True,True,ambiguous_review_bucket,False,non_core_or_unknown,Adobe workspace slice ties business reporting to some implementation context.,"CJA Migration Tool - Workspace Owners We are currently migrating reports from AA to CJA. As some of our analysts are trying to migrate these over themselves, we found that only CJA product Admins are listed as possible report owners in CJA. Naturally the analysts want to be th..."
adobe_analytics_community::93108::01,adobe_analytics_community,supporting_validation_source,adobe_workspace_business_reporting,mixed_evidence_slice,evidence_producing_slice,True,False,True,False,ambiguous_review_bucket,False,non_core_or_unknown,Adobe workspace slice is mostly business reporting evidence.,"How to schedule a report from adobe analytics to include all the items Hi there,We’re currently trying to schedule a report from a workspace that includes two panels, each containing thousands of items. Right now, we’re downloading them manually via the “Download items as CSV”..."
adobe_analytics_community::90526::01,adobe_analytics_community,supporting_validation_source,adobe_workspace_business_reporting,mixed_evidence_slice,evidence_producing_slice,True,False,True,False,ambiguous_review_bucket,False,non_core_or_unknown,Adobe workspace slice is mostly business reporting evidence.,"Breakdown Rows Is there a way in Adobe Workspace to change the default number of breakdown rows from 5 to 10 without manually changing them one at a time? When I need to show 25 items and then break all of them down by another item, I have to one by one change all of the 25 br..."
adobe_analytics_community::82428::01,adobe_analytics_community,supporting_validation_source,adobe_workspace_business_reporting,mixed_evidence_slice,mixed_evidence_slice,True,True,True,True,denominator_eligible_business_non_core,False,non_core_or_unknown,Adobe workspace slice ties business reporting to some implementation context.,"Marketing Channel Processing Rules - Query String Params Not Working Hi, I have marketing channels setup as per below, where I am to process all utm_source query string parameters with certain values into an ""Aggregator"" channel. my setup is as per below: However, I am getting..."
adobe_analytics_community::2863::01,adobe_analytics_community,supporting_validation_source,adobe_workspace_business_reporting,mixed_evidence_slice,evidence_producing_slice,True,False,True,False,ambiguous_review_bucket,False,non_core_or_unknown,Adobe workspace slice is mostly business reporting evidence.,"The option to include a link to specific workspace in alert emails when an alert is triggered Currently, if an alert is triggered, the receipient gets a link to a automated dashboard with some details of the trigger.&nbsp;I think it would be better if we had the option to inst..."
adobe_analytics_community::93365::01,adobe_analytics_community,supporting_validation_source,adobe_workspace_business_reporting,mixed_evidence_slice,mixed_evidence_slice,True,True,True,True,ambiguous_review_bucket,False,non_core_or_unknown,Adobe workspace slice ties business reporting to some implementation context.,"Inconsistent population of pageName and eVarX during page view calls—possible SDK race condition or beacon timing issue? We're observing that in our Adobe Analytics implementation, at the time of a page view tracking call, neither the pageName nor our designated eVarX (which i..."
adobe_analytics_community::12632::01,adobe_analytics_community,supporting_validation_source,adobe_workspace_business_reporting,mixed_evidence_slice,mixed_evidence_slice,True,True,True,True,ambiguous_review_bucket,False,non_core_or_unknown,Adobe workspace slice ties business reporting to some implementation context.,"Share Workspace Project with Users Who Are Not Provisioned for Adobe Analytics As of June 5, 2023, you can now share read-only links to Analysis Workspace projects with people who don’t have access to Adobe Analytics. This link enables sharing with people outside your organiza..."
adobe_analytics_community::91126::01,adobe_analytics_community,supporting_validation_source,adobe_workspace_business_reporting,mixed_evidence_slice,evidence_producing_slice,True,False,True,False,ambiguous_review_bucket,False,non_core_or_unknown,Adobe workspace slice is mostly business reporting evidence.,"Segments multiple owners or group ownership We use Adobe Analysis Workspace in our team. We have created multiple segments over this time. The challenge we are facing is that these segments can only be edited/modified by the person who created them.This puts us at a big risk,..."
adobe_analytics_community::91428::01,adobe_analytics_community,supporting_validation_source,adobe_workspace_business_reporting,mixed_evidence_slice,evidence_producing_slice,True,False,True,False,denominator_eligible_business_non_core,False,non_core_or_unknown,Adobe workspace slice is mostly business reporting evidence.,"visit totals different in adobe data warehouse and workspace After initially attempting to used the data sync to get Adobe Analytics data into Snowflake, we are now using the Adobe Data Warehouse (the row count difference was insane because you cannot aggregate and retain hit..."
adobe_analytics_community::89631::01,adobe_analytics_community,supporting_validation_source,adobe_workspace_business_reporting,mixed_evidence_slice,evidence_producing_slice,True,False,True,False,ambiguous_review_bucket,False,non_core_or_unknown,Adobe workspace slice is mostly business reporting evidence.,"30% Download Stuck in Workspace Hi, has anyone had the issue of the download stuck at 30% in Workspace? When I click ""Download Items as CSV (Segments)"", the download starts but once it gets to 30%, nothing happens and the download never finishes. Thanks. -Peter Hi, has anyone..."
adobe_analytics_community::91064::01,adobe_analytics_community,supporting_validation_source,adobe_workspace_ambiguous,mixed_evidence_slice,mixed_evidence_slice,True,True,True,True,server_deploy_config_noise,False,non_core_or_unknown,Adobe workspace ambiguous slice genuinely mixes reporting and technical context.,"ListVar We have made use of list variable rule on launch and could see it on the server calls. But while checking on Adobe workspace I have created L3 as dimension with delimeter ',' and checked it on workspace but I see the data flowing separately, not sure why it is not taki..."
adobe_analytics_community::93169::01,adobe_analytics_community,supporting_validation_source,adobe_workspace_ambiguous,mixed_evidence_slice,mixed_evidence_slice,True,True,True,True,denominator_eligible_business_non_core,False,non_core_or_unknown,Adobe workspace ambiguous slice genuinely mixes reporting and technical context.,"Questions on Marketing Channels results/configuration Hi! In my company we have set up the marketing channels in the best way, but the results I see from workspace do not convince me and I think there are errors in the processing rules, but I do not know how to solve them. The..."
adobe_analytics_community::12610::01,adobe_analytics_community,supporting_validation_source,adobe_workspace_ambiguous,mixed_evidence_slice,mixed_evidence_slice,True,True,True,True,persona_core_evidence,True,persona_core,Adobe workspace ambiguous slice genuinely mixes reporting and technical context.,Leverage Usage & Access Log Data to Drive Greater Analytics Adoption Across Your Organization How to Download Report: Go to Admin &gt; All Admin &gt; Data Configuration &amp; Collection &gt; Logs &gt; Usage &amp; Access Log Specify a date range filter. You can enter a date man...
adobe_analytics_community::12708::01,adobe_analytics_community,supporting_validation_source,adobe_workspace_ambiguous,mixed_evidence_slice,mixed_evidence_slice,True,True,True,True,persona_core_evidence,True,persona_core,Adobe workspace ambiguous slice genuinely mixes reporting and technical context.,"Tuesday Tech Bytes - Adobe Analytics - Week 3 - Use Case/Success Story For this week's tech byte, I'm going to talk about the Data Dictionary and the importance of good documentation. If you missed the past weeks, you can check them out here: Tuesday Tech Bytes - Week 2 Tuesda..."
adobe_analytics_community::83593::01,adobe_analytics_community,supporting_validation_source,adobe_workspace_ambiguous,mixed_evidence_slice,mixed_evidence_slice,True,True,True,True,api_sdk_debug_noise,False,non_core_or_unknown,Adobe workspace ambiguous slice genuinely mixes reporting and technical context.,Large workspace won't load - unknown error 502 I have a large workspace project (lots of panels) which as of today I am unable to access. It gets hung up on the 'loading' stage.Looking in the JS console I see:An Unknown error kept the project from loading Error: Request failed...
adobe_analytics_community::2415::01,adobe_analytics_community,supporting_validation_source,adobe_workspace_ambiguous,mixed_evidence_slice,mixed_evidence_slice,True,True,True,True,ambiguous_review_bucket,False,non_core_or_unknown,Adobe workspace ambiguous slice genuinely mixes reporting and technical context.,"Sharing with User Group instead of Product Profile Hi all,&nbsp;I think this is one of the critial issue every one has with the Adobe Analytics credential system.&nbsp;We use “product profile” for sharing workspace because Adobe shows “product profile” instead of “user group”..."
adobe_analytics_community::1405::01,adobe_analytics_community,supporting_validation_source,adobe_workspace_ambiguous,mixed_evidence_slice,mixed_evidence_slice,True,True,True,True,ambiguous_review_bucket,False,non_core_or_unknown,Adobe workspace ambiguous slice genuinely mixes reporting and technical context.,"props for Pathing when Analysis Workspace allows ""Flow"" and ""Next or previous Item"" visualizations on eVars? Hi champs,I have a general question about the prop's pathing abilities and whether props are actually still necessary in 2024 anymore.So, in the past, I would set a pro..."
adobe_analytics_community::91310::01,adobe_analytics_community,supporting_validation_source,adobe_workspace_ambiguous,mixed_evidence_slice,mixed_evidence_slice,True,True,True,True,setup_auth_permission_noise,False,non_core_or_unknown,Adobe workspace ambiguous slice genuinely mixes reporting and technical context.,"Adobe Analytics AP & Segments with MicroStrategy Connection Hi,I have set up a connection to MicroStrategy using an Adobe Analytics Web OAuth API. I would like to access segments that are owned by users other than those in which authenticated to the connection. Is there a way..."
adobe_analytics_community::89465::01,adobe_analytics_community,supporting_validation_source,adobe_workspace_ambiguous,mixed_evidence_slice,mixed_evidence_slice,True,True,True,True,persona_core_evidence,True,persona_core,Adobe workspace ambiguous slice genuinely mixes reporting and technical context.,"How to export vistorID through adobe workspace/data warehouse? Hi, I am trying to export visitor level data for my ab-testing analysis through adobe. I know I am able to extract the data by querying clickstream data but wondering if there is an easier way to pull from adobe wo..."
adobe_analytics_community::12718::01,adobe_analytics_community,supporting_validation_source,adobe_workspace_ambiguous,mixed_evidence_slice,mixed_evidence_slice,True,True,True,True,persona_core_evidence,True,persona_core,Adobe workspace ambiguous slice genuinely mixes reporting and technical context.,"Introduction For effective management of Customer Journey Analytics (CJA), especially in the areas of Connections and Data Views, a well-structured, tiered sociotechnical governance process is essential. A comprehensive CJA governance framework ensures the reliability and rele..."
adobe_analytics_community::90998::01,adobe_analytics_community,supporting_validation_source,adobe_workspace_ambiguous,mixed_evidence_slice,mixed_evidence_slice,True,True,True,True,server_deploy_config_noise,False,non_core_or_unknown,Adobe workspace ambiguous slice genuinely mixes reporting and technical context.,"Aw, Snap! Error Message Does anyone else encounter this Aw, Snap! error message multiple times a day? So frustrating, especially since more times than not, even though I save my Workspace projects often, I lose most of my work. Is this just a Chrome issue, as I also experience..."
adobe_analytics_community::93328::01,adobe_analytics_community,supporting_validation_source,adobe_workspace_technical_setup,debt_producing_slice,debt_producing_slice,False,True,False,True,server_deploy_config_noise,False,non_core_or_unknown,Adobe technical setup slice is support/setup noise.,"AA/CJA Next or Previous Item panel Hey team, Is anyone else experiencing issues with the Next or Previous Item panel in AA and CJA? We’re able to drag and drop the panel and select dimensions and dimension items as usual, but when we try to build the panel, we receive an error..."
adobe_analytics_community::249385::01,adobe_analytics_community,supporting_validation_source,adobe_tracking_ambiguous,mixed_evidence_slice,mixed_evidence_slice,True,True,True,True,ambiguous_review_bucket,False,non_core_or_unknown,Adobe tracking slice shows business impact and implementation context together.,API 2.0 Missing Feature Parity with 1.4 – Report Suite Configuration & eVar Metadata (Migration Blocker) 🧾 Description We are currently migrating from Adobe Analytics API 1.4 to 2.0 and have identified critical gaps that prevent us from fully deprecating API 1.4. API 2.0 does...
adobe_analytics_community::2759::01,adobe_analytics_community,supporting_validation_source,adobe_tracking_ambiguous,mixed_evidence_slice,mixed_evidence_slice,True,True,True,True,server_deploy_config_noise,False,non_core_or_unknown,Adobe tracking slice shows business impact and implementation context together.,"Description&nbsp;&nbsp;My use case:I need to segment and select values for only some of our internal marketing ID's (let's say my ""wanted"" list involves ID's ""A"", ""B"" and ""C"" and my filter is therefore: ""equals any of A, B, C""). The filter"
adobe_analytics_community::90138::01,adobe_analytics_community,supporting_validation_source,adobe_tracking_ambiguous,mixed_evidence_slice,mixed_evidence_slice,True,True,True,True,denominator_eligible_business_non_core,False,non_core_or_unknown,Adobe tracking slice shows business impact and implementation context together.,understanding the difference between total numbers and row numbers helloI made a segment that looks for visits that go to the buy page ->(then) checkout page ->(then) evar(button click). For a table I put the segment I made with visit metric and put evar in rows. The total num...
adobe_analytics_community::92731::01,adobe_analytics_community,supporting_validation_source,adobe_tracking_ambiguous,mixed_evidence_slice,mixed_evidence_slice,True,True,True,True,ambiguous_review_bucket,False,non_core_or_unknown,Adobe tracking slice shows business impact and implementation context together.,"Creating server call usage alerts in Customer Journey Analytics Hey everyone, in Adobe Analytics we used some server call usage alerts, which could be defined in the Alert manager via a dropdown when creating a new alert. Trying to replicate our server call usage alerts in CJA..."
adobe_analytics_community::92680::01,adobe_analytics_community,supporting_validation_source,adobe_tracking_ambiguous,mixed_evidence_slice,mixed_evidence_slice,True,True,True,True,ambiguous_review_bucket,False,non_core_or_unknown,Adobe tracking slice shows business impact and implementation context together.,"adobe tracking code not capture properl hello all, I have a url: www.abcdomain.com?cid=sg|cntest.""cntest"" is my campaign name. under my reporting, when i breakdown the url evar with campaign evar, there are unspecified returned. Evar Page link (filtered) = www.abcdomain.com?ci..."
adobe_analytics_community::90254::01,adobe_analytics_community,supporting_validation_source,adobe_tracking_ambiguous,mixed_evidence_slice,mixed_evidence_slice,True,True,True,True,ambiguous_review_bucket,False,non_core_or_unknown,Adobe tracking slice shows business impact and implementation context together.,"RE: BULK DATA INSERTION API ISSUE Hello,I am using my sandbox Adobe Analytics report suite, to upload server calls using the bulk data insertion API. I was successfully able to upload my compressed batch file (csv columns format) using curl command on windows terminal. Also, I..."
adobe_analytics_community::12785::01,adobe_analytics_community,supporting_validation_source,adobe_tracking_ambiguous,mixed_evidence_slice,mixed_evidence_slice,True,True,True,True,persona_core_evidence,True,persona_core,Adobe tracking slice shows business impact and implementation context together.,"OpenAI Atlas and Customer Journey Analytics: Navigating the New Era of AI-Driven Traffic &nbsp; Introduction Following my blog post on tracking AI and Gen AI-generated traffic in Customer Journey Analytics (CJA), I want to share an update on OpenAI's Atlas browser and explain..."
adobe_analytics_community::91952::01,adobe_analytics_community,supporting_validation_source,adobe_tracking_ambiguous,mixed_evidence_slice,mixed_evidence_slice,True,True,True,True,ambiguous_review_bucket,False,non_core_or_unknown,Adobe tracking slice shows business impact and implementation context together.,"Report Suite Consolidation If we have 8 brands and each of them having their different report suites, and now the plan is to consolidate the report suite. What should be the approach in this scenario? and also would it be better to have all the data in one report suite and set..."
adobe_analytics_community::90620::01,adobe_analytics_community,supporting_validation_source,adobe_tracking_ambiguous,mixed_evidence_slice,mixed_evidence_slice,True,True,True,True,ambiguous_review_bucket,False,non_core_or_unknown,Adobe tracking slice shows business impact and implementation context together.,"How I can calculate my own unique visitors We have created UserID as evar and are receiving userID in report, How can i now calculate my own unique visitor based on userID. We dont want to user defaut unique visitor variable. We have created UserID as evar and are receiving us..."
adobe_analytics_community::90336::01,adobe_analytics_community,supporting_validation_source,adobe_tracking_ambiguous,mixed_evidence_slice,mixed_evidence_slice,True,True,True,True,ambiguous_review_bucket,False,non_core_or_unknown,Adobe tracking slice shows business impact and implementation context together.,"Unspecified data - Adobe Analytics Hello everyone, V11 (Expiry after HIT ) - capturing the data like ""A, B, C , D "". V11 fires in every server call. Here my question aremore number in Occurence then page views and custom page view(e1) why?In Dashboards should we use Occurence..."
adobe_analytics_community::90404::01,adobe_analytics_community,supporting_validation_source,adobe_tracking_setup_noise,debt_producing_slice,debt_producing_slice,False,True,False,True,server_deploy_config_noise,False,non_core_or_unknown,Adobe tracking setup slice is mostly technical debt.,"What causes page views with unspecified pageURL? We have an eVar that takes the pageURL on each hit. If it works correctly, we expect it to have a specified URL for each page view server call, but there are a significant amount of page views with an unspecified pageURL lately...."
adobe_analytics_community::91927::01,adobe_analytics_community,supporting_validation_source,adobe_tracking_setup_noise,debt_producing_slice,debt_producing_slice,False,True,False,True,source_specific_support_noise,False,non_core_or_unknown,Adobe tracking setup slice is mostly technical debt.,Unknown values are capturing in eVar Unknown values are capturing in eVar and Not able to reproduce the issue. any solution for this issue to avoid Unknown values. Unknown values document - https://experienceleague.adobe.com/en/docs/analytics/technotes/unspecified Unknown valu...
adobe_analytics_community::91742::01,adobe_analytics_community,supporting_validation_source,adobe_tracking_setup_noise,debt_producing_slice,mixed_evidence_slice,True,True,True,True,source_specific_support_noise,False,non_core_or_unknown,"Adobe tracking setup slice explicitly blocks reporting workflow, so it stays mixed.",How getNewRepeat common analytics plugin calculates 'New' and 'Repeat' Visitors? I am capturing value of getNewRepeat in an eVar with edge network Web SDK implementation. I am getting all the instance values as either 'New' or 'Repeat' which means my implementation is correct....
adobe_analytics_community::92828::01,adobe_analytics_community,supporting_validation_source,adobe_tracking_setup_noise,debt_producing_slice,debt_producing_slice,False,True,False,True,server_deploy_config_noise,False,non_core_or_unknown,Adobe tracking setup slice is mostly technical debt.,why do I see Ping type server calls in the network tab? which is the correct one Ping or gif and what is the difference between them?
adobe_analytics_community::83620::01,adobe_analytics_community,supporting_validation_source,adobe_tracking_setup_noise,debt_producing_slice,mixed_evidence_slice,True,True,True,True,source_specific_support_noise,False,non_core_or_unknown,"Adobe tracking setup slice explicitly blocks reporting workflow, so it stays mixed.",Unspecified % of visits We are observing that the % of unspecified visits has increased by ~10% in the months of April and May for one of our eVar metric is Visit. Can someone let me know how to debug and find the reason for the sudden spike We are observing that the % of unsp...
adobe_analytics_community::90726::01,adobe_analytics_community,supporting_validation_source,adobe_api_admin_business_blocker,mixed_evidence_slice,mixed_evidence_slice,True,True,True,True,denominator_eligible_business_non_core,False,non_core_or_unknown,Adobe API/admin blocker ties reporting workflow to admin constraints.,Marketing Channel Processing Rules vs Tracking Code(s.campaign) - Why the need for both? Trying to understand the difference between Marketing Channel Processing Rules vs Tracking Code(s.campaign). Can Tracking Code(s.campaign) be used instead by placing them in Segments? Tryi...
adobe_analytics_community::91570::01,adobe_analytics_community,supporting_validation_source,adobe_api_admin_business_blocker,mixed_evidence_slice,evidence_producing_slice,True,False,True,False,persona_core_evidence,True,persona_core,Adobe API/admin blocker is expressed as a business reporting blocker.,"Attribution Issues in Marketing Channels Hello Adobe Community!I've been trying to solve this issue for months since we switched from the old report suite to the new one. As you can see in the old report suit, this is the traffic we used to receive, with more specific channels..."
adobe_analytics_community::1345::01,adobe_analytics_community,supporting_validation_source,adobe_api_admin_business_blocker,mixed_evidence_slice,mixed_evidence_slice,True,True,True,True,denominator_eligible_business_non_core,False,non_core_or_unknown,Adobe API/admin blocker ties reporting workflow to admin constraints.,"[On-demand Webinar] Unlock the power of processing rules within Adobe Analytics Optimize data processing and analysis with Adobe Analytics' hidden gem: processing rules. This invaluable tool addresses a wide range of issues, fine-tunes data flow, and enables precise data assig..."
adobe_analytics_community::93696::01,adobe_analytics_community,supporting_validation_source,adobe_api_admin_business_blocker,mixed_evidence_slice,mixed_evidence_slice,True,True,True,True,ambiguous_review_bucket,False,non_core_or_unknown,Adobe API/admin blocker ties reporting workflow to admin constraints.,"Is It Possible to Copy Adobe Analytics Report Suite Data to a New Instance? ABC Company is planning a demerger, and the new entity (XYZ) will have its own domain and a separate instance to create tags and implement tracking similar to ABC (an exact replica). We’d like to know..."
adobe_analytics_community::249019::01,adobe_analytics_community,supporting_validation_source,adobe_api_admin_business_blocker,mixed_evidence_slice,evidence_producing_slice,True,False,True,False,ambiguous_review_bucket,False,non_core_or_unknown,Adobe API/admin blocker is expressed as a business reporting blocker.,"Classification Sets Performance When Using Multiple Report Suites Hello everyone,With the upcoming migration from traditional classifications to Classification Sets in Adobe Analytics, I had a question regarding performance optimization.Previously, when using classifications,..."
adobe_analytics_community::93665::01,adobe_analytics_community,supporting_validation_source,adobe_api_admin_business_blocker,mixed_evidence_slice,mixed_evidence_slice,True,True,True,True,ambiguous_review_bucket,False,non_core_or_unknown,Adobe API/admin blocker ties reporting workflow to admin constraints.,Classification Consolidation - what happens after approving and completing the consolidation? I have run a consolidation job and it's completed successfully. So what am I supposed to do next? Background: I ran a consolidation on 2 classification sets that were migrated over fr...
adobe_analytics_community::89614::01,adobe_analytics_community,supporting_validation_source,adobe_api_admin_business_blocker,mixed_evidence_slice,mixed_evidence_slice,True,True,True,True,ambiguous_review_bucket,False,non_core_or_unknown,Adobe API/admin blocker ties reporting workflow to admin constraints.,"How to handle historical data when combining multiple report suites into one global report suite? If we are merging a whole bunch of report suites into one global instance (using virtual report suites to parse out different BUs/websites), what are my options in ensuring that h..."
adobe_analytics_community::1387::01,adobe_analytics_community,supporting_validation_source,adobe_api_admin_business_blocker,mixed_evidence_slice,evidence_producing_slice,True,False,True,False,persona_core_evidence,True,persona_core,Adobe API/admin blocker is expressed as a business reporting blocker.,"February NA Analytics Champions Office Hours Recap/Video In case you missed it, the North America Adobe Analytics Champion office Hours were on February 8th.&nbsp; The hosts were Andy Lundsford, Meghan Powers, Christel Guidon, Jason Egan and Achaia Walton.&nbsp;They covered th..."
adobe_analytics_community::91147::01,adobe_analytics_community,supporting_validation_source,adobe_api_admin_business_blocker,mixed_evidence_slice,evidence_producing_slice,True,False,True,False,persona_core_evidence,True,persona_core,Adobe API/admin blocker is expressed as a business reporting blocker.,"Marketing Channel Expiration vs Lookback window Hi guys,I want to ask maybe a simple question, but I am not sure I got it right.We have 30 30-day Marketing channel expiration in the Report Suite settings. Does it mean that when I check the reporting, it only makes sense to loo..."
